seller_id,seller_city,seller_state,total_orders,unique_products,total_revenue,avg_price,avg_rating,avg_delivery_days,late_delivery
157c3e4b42f81ac4a44e8b1ca2fe9876,sao paulo,SP,23,13,2548.50,82.21,3.97,9.9,6.45
1588ac4010787100dddef64568f0ae35,maringa,PR,3,2,599.97,199.99,3.00,19.3,0.00
15aac934c58d886785ac1b17953ea898,muqui,ES,25,20,4353.90,167.46,4.12,15.2,15.38
15ac3c501e2599e4917316fde5c5669a,sao paulo,SP,1,1,144.20,144.20,1.00,,
15aec03fe4cf30dfa574cf550f5ff5ff,rio de janeiro,RJ,1,1,28.90,28.90,1.00,,
15b3b1b81484422eb41df68ac87f1f50,bauru,SP,2,2,78.35,39.18,1.00,14.0,0.00
15cd6eefe58588619aaed41dfa6621b1,ouro preto,MG,16,8,1622.74,90.15,4.33,13.9,5.56
15ead3a5037a918ddb520dfe39a3d2b9,conselheiro lafaiete,MG,7,8,275.50,34.44,4.38,18.4,25.00
15fa791d5e017f66402dc28c44480657,sao paulo,SP,8,4,1802.00,225.25,4.25,11.1,12.50
160851d3ece7aa1a510f8d1a4bb8a8af,garca,SP,2,2,102.05,51.03,5.00,5.0,0.00
16090f2ca825584b5a147ab24aa30c86,atibaia,SP,402,37,25716.44,62.72,4.04,8.8,10.73
160e4f13fd3a64b1b86807be88b5ffb0,colombo,PR,4,2,886.00,221.50,4.25,14.0,0.00
164a5a8794e6d42e14f55e447b12a3bc,guaira,PR,1,1,73.99,73.99,5.00,13.0,0.00
165b1235e9e9942cb5fae67103576fb0,ribeirao preto,SP,11,9,2085.15,130.32,4.31,6.8,6.25
165fc07beebdcb6190fba8a06db2a449,maringa,PR,50,27,17481.40,273.15,3.69,13.2,12.50
1660ad786c27fd935378b6192a90b417,sao bernardo do campo,SP,12,9,1570.00,120.77,4.62,8.5,7.69
166e8f1381e09651983c38b1f6f91c11,imbituba,SC,2,1,78.80,39.40,5.00,14.0,0.00
167fd940acebc789debd6eb418c46e38,franca,SP,5,3,1077.58,215.52,3.00,15.0,20.00
1690cada046eb7e92c12f98b1f8a8167,sao paulo,SP,11,3,1959.00,178.09,4.55,6.8,9.09
16bdc8cefd0e32a6f0824d296c5ad14a,sp,SP,1,1,41.76,41.76,5.00,9.0,0.00
1703bc09972dab9782e7a9194943b69f,minas gerais,MG,1,1,249.90,249.90,5.00,12.0,0.00
1710c3aaa9c6b44ec3883ee0fe300e21,sao caetano do sul,SP,2,2,1188.90,594.45,5.00,5.5,0.00
17306570e772e7718c92a562d33f5f1d,bariri,SP,29,21,9669.80,302.18,3.63,13.5,6.25
173d56ffbd4c56cb80fc3615487d712b,sao vicente,SP,2,1,358.00,179.00,5.00,6.5,0.00
1746c1ae87ac63d530c7c943d0ac42e2,santana de parnaiba,SP,1,1,229.90,229.90,5.00,23.0,0.00
1771297ac436903d1dd6b0e9279aa505,guarulhos,SP,28,9,2881.27,80.04,4.63,9.0,2.78
1782ce2db72c3dda627d5e7c898104e1,taboao da serra,SP,9,7,2010.80,201.08,4.30,26.9,10.00
17908cf9b444ee34047cadd5c0f4a516,anapolis,GO,11,9,1993.99,181.27,4.55,18.4,9.09
17998cf586426bf0f2c3726cb0a4b211,belo horizonte,MG,2,2,69.80,34.90,4.00,8.0,0.00
179d859f51292aac5c10806a356f7af9,ribeirao pires,SP,18,8,404.47,21.29,4.32,8.8,15.79
17a053fcb14bd219540cbde0df490be0,mogi guacu,SP,125,87,40703.14,273.18,4.20,11.6,8.05
17adeba047385fb0c67d8e90b4296d21,guarulhos,SP,1,1,809.70,269.90,1.00,,
17ca9b9e9b9ef8fdb529001b49ebb50f,betim,MG,116,46,9754.83,75.62,4.01,7.6,2.33
17e34d8224d27a541263c4c64b11a56b,riberao preto,SP,255,112,56363.24,210.31,4.14,13.5,7.84
17eea220a40cc0d2c0c5346379682398,sao paulo,SP,4,3,1414.98,353.75,3.75,25.3,50.00
17f51e7198701186712e53a39c564617,sao paulo,SP,56,27,48019.00,787.20,4.34,22.2,8.20
180c3376aff0e43dd5788709df48a843,sao paulo,SP,5,3,4513.00,451.30,4.70,15.6,10.00
1835b56ce799e6a4dc4eddc053f04066,ibitinga,SP,423,147,33344.21,59.76,3.59,12.3,10.39
1838dd9b8977065acf51d95e0053ea7a,belo horizonte,MG,64,14,2820.30,42.09,4.24,12.1,4.48
184725737946a1a938bbbd1a9e978103,maua,SP,3,2,359.70,119.90,4.67,8.0,0.00
184a67a8f9f63234d3a92340bbdb727f,joinville,SC,8,7,268.66,24.42,3.64,15.9,0.00
186cdd1b2df32caa72cfb410bba768d3,rio negrinho,SC,6,6,1341.45,223.58,5.00,8.2,0.00
189ca3538ce9f920cacf0f982cbe223b,sao paulo,SP,4,4,419.00,83.80,3.80,4.4,0.00
18a349e75d307f4b4cc646a691ed4216,sao paulo,SP,121,42,8711.53,58.86,3.39,10.7,4.73
18e694e0e48ed6f7aa3f24aade5fd697,varzea paulista,SP,31,4,701.54,20.63,4.68,5.5,2.94
1900267e848ceeba8fa32d80c1a5f5a8,ibitinga,SP,411,127,24982.53,47.23,3.86,12.4,9.83
191d55f7edb8524d525ed01b20fe32e8,brasilia,DF,3,3,747.00,249.00,2.33,22.0,33.33
1927cdb9fa74f5270097f6250e8e8f34,marilia,SP,1,1,120.00,120.00,5.00,8.0,0.00
19484c79cef6c062cb177aa4ef2fcc3c,valinhos,SP,1,1,201.90,201.90,1.00,21.0,100.00
1961c3e1272bfeceb05d0b78b5bbfdaf,guarulhos,SP,3,2,896.00,224.00,3.75,4.7,0.00
1967a9e2ad6f51802b093147d861df58,sao paulo,SP,2,1,380.00,190.00,1.00,,
1976a05ecf2996d6ffb7b5430e635fe7,assis,SP,8,4,1796.20,199.58,4.00,16.2,22.22
1987cd4be10fe09ee50454f9c354d1c6,ouro fino,MG,14,7,2877.70,179.86,4.25,15.3,6.25
198c7ea11960a9844b544d9bcdca860c,jacutinga,MG,25,4,1733.75,69.35,3.88,14.0,12.00
1992f8fb6b19fcccd97ca819811e7267,sao paulo,SP,1,1,28.80,28.80,1.00,,
1996942dc085d7773ba77a529b163cd0,pradopolis,SP,10,8,2943.51,294.35,3.90,11.3,0.00
19a7c9f66ffa6452ff4b4c0cca71da27,itaipulandia,PR,1,1,279.00,279.00,5.00,25.0,0.00
19d62d484cba71963c93f0f00ab42013,gaspar,SC,1,1,139.90,139.90,4.00,13.0,0.00
19e0f40a907ec568c34bfac15de4f4a1,americana,SP,4,1,178.00,44.50,5.00,5.3,0.00
1a3df491d1c4f1589fc2b934ada68bf2,joinville,SC,167,5,23302.70,130.91,4.17,14.5,5.06
1a6245add4353f18ed55138808906979,sao bernardo do campo,SP,1,1,30.00,30.00,3.00,,
1a8e2d9c38b84a9702ac7922924b0573,araquari,SC,1,1,80.00,80.00,5.00,15.0,0.00
1a932caad4f9d804097d7f8e615baed1,sao paulo,SP,20,4,4661.00,155.37,3.57,8.5,13.33
1acde099eb406aa220b1169b188b42da,sao paulo,SP,9,9,311.10,31.11,4.30,11.8,0.00
1b0b0f4f95e962d6f32fe90c759d0479,sao paulo,SP,2,2,139.80,69.90,5.00,9.0,0.00
1b1ae47a313a825a7ccceb8e2e30fa9d,bocaiuva do sul,PR,11,6,2243.90,203.99,3.90,10.1,0.00
1b45169b635ef59425637e9a33eb5fb3,maringa,PR,7,6,308.90,38.61,4.63,7.3,0.00
1b4b28463457a256e9a784ebe2a8f630,piracicaba,SP,1,1,699.42,699.42,1.00,14.0,100.00
1b4c3a6f53068f0b6944d2d005c9fc89,sao ludgero,SC,113,31,14760.30,126.16,4.10,13.8,5.98
1b61fb1f0f2185d89e9a126c498e9cc7,maringa,PR,1,1,49.70,49.70,5.00,11.0,0.00
1b65c144b17e607c0f37f10bb7dfec8d,rio do sul,SC,5,3,1109.50,221.90,2.00,8.2,0.00
1b7e5006cb25dd23ce8686691013b121,sao paulo,SP,11,7,2636.74,239.70,4.36,15.1,18.18
1b8356dabde1d35e17cef975c3f82730,sao paulo,SP,56,14,3426.39,56.17,4.08,9.7,1.64
1b8b75e227c9a9c100d0c210fb6176ce,sao paulo,SP,19,15,1914.83,100.78,3.37,14.5,5.26
1b938a7ec6ac5061a66a3766e0e75f90,penapolis,SP,30,8,3987.60,120.84,4.24,11.0,3.03
1bb2bdb95f4841f1bba2c0d2cd83d3c9,sao paulo,SP,81,23,5002.71,58.86,4.58,11.9,7.06
1bb3812d5f0747a3ab7348f199001a10,sao paulo,SP,9,8,834.40,92.71,4.89,12.2,0.00
1bc2e21de46adfea6b98cc96b00f3b40,joinville,SC,3,2,1039.95,207.99,3.60,16.6,0.00
1c129092bf23f28a5930387c980c0dfc,sao paulo,SP,201,15,9553.62,43.43,4.17,11.1,5.00
1c40343cc5d18c2d8248ac2f3366de34,limeira,SP,21,12,2461.41,111.88,4.55,6.9,9.09
1c56ffe0e9dea2657fc6e95b53f40b13,sao carlos,SP,3,2,183.00,61.00,4.33,6.3,0.00
1c5e4e49b9079480255b49d50aac1aa9,santos,SP,12,8,10173.11,847.76,4.33,8.3,0.00
1c68394e931a64f90ea236c5ea590300,sarandi,PR,142,39,24832.75,145.22,3.93,15.4,3.51
1c742ac33582852aaf3bcfbf5893abcf,belo horizonte,MG,1,1,97.90,97.90,5.00,6.0,0.00
1c83418358f249c9d6affa52d579db0e,sao paulo,SP,1,1,24.90,24.90,5.00,10.0,0.00
1ca4bdb0cd7fc48e949bac066188ed26,cataguases,MG,4,1,1520.00,380.00,4.50,14.0,25.00
1ca7077d890b907f89be8c954a02686a,santana de parnaiba,SP,115,21,13341.57,97.38,2.20,14.5,18.25
1caf283236cd69af44cbc09a0a1e7d32,nova iguacu,RJ,33,22,917.60,24.80,4.54,13.6,10.81
1cbcd2ee0afb3fc09963b87eb65e7e4f,curitiba,PR,1,1,90.00,30.00,5.00,4.0,0.00
1cbd32d00d01bb8087a5eb088612fd9c,sp / sp,SP,11,11,1045.47,87.12,4.25,11.8,8.33
1cbd50a8c52e6cf8e315c5709fab386f,fazenda rio grande,PR,9,7,785.97,87.33,3.78,18.4,11.11
1cbdc7cf130a41fd13a3c2a7d2fcfda7,lambari,MG,2,1,165.80,82.90,5.00,8.5,0.00
1cd9e0cc1839d55516843def5600816d,sao paulo,SP,5,2,825.00,165.00,5.00,7.4,0.00
1ce3ae5a399804d1a87e706f8a813c3e,jaguaruna,SC,40,19,2563.00,58.25,3.73,13.3,9.09
1d0646a72178a6fb37ee8082140e06ec,joinville,SC,2,2,61.00,30.50,5.00,7.5,0.00
1d0997ff06b524ce9289ffd75114ecd3,recife,PE,3,3,3747.00,1249.00,3.67,16.3,33.33
1d139e3a3b14025640d8df1b230aace0,barrinha,SP,2,2,36.49,18.25,3.50,7.5,0.00
1d1bbb8ac1581824986f582583fff01d,indaial,SC,4,3,166.88,41.72,3.50,9.0,25.00
1d2732ef8321502ee8488e8bed1ab8cd,rio de janeiro,RJ,4,4,1148.00,229.60,3.20,11.2,20.00
1d29dfba02015238dfbe2449a5eaa361,vicosa,MG,12,3,612.80,51.07,4.50,14.8,8.33
1d4587203296c8f4ad134dc286fa6db0,sao paulo,SP,42,30,2323.30,54.03,4.30,9.1,4.65
1d503743d2526f03f0c2c89540ee008c,sao paulo,SP,12,7,516.04,30.36,4.24,8.6,5.88
1d8dbc4f32378d715c717c1c1fc57bae,arapongas,PR,92,25,11315.89,115.47,3.90,15.1,9.18
1d953075c2f0dd990bacf27b83b330f1,belo horizonte,MG,1,1,59.00,59.00,5.00,7.0,0.00
1da366cade6d8276e7d8beea7af5d4bf,uba,MG,43,15,6917.59,141.18,3.94,17.0,12.24
1da3aeb70d7989d1e6d9b0e887f97c23,sao paulo,SP,265,155,8823.52,26.90,4.08,7.9,4.88
1dc2de47ee26a0a5b12dc14fd6dc0dea,ibitinga,SP,25,11,1670.30,61.86,4.52,14.3,11.11
1dcfa3835714681d4ba4a93bc1e0fd41,birigui,SP,13,4,1278.50,85.23,3.86,15.5,0.00
1dd33b8119b3cb1056ed5dc88cd0aaf4,sao paulo,SP,8,2,1513.00,189.13,3.75,10.5,12.50
1de62b6f2fd96227629786db492433db,sp,SP,2,2,208.80,104.40,5.00,7.5,0.00
1dfe5347016252a7884b694d4f10f5c4,ibitinga,SP,21,15,1693.50,62.72,3.19,19.0,22.22
1e26c56af8d48424e1df0140a2401f83,jaguariuna,SP,2,2,258.90,129.45,5.00,4.5,0.00
1e47d8b6546eb3a77b1acddcc9406242,campinas,SP,1,1,149.90,149.90,1.00,35.0,0.00
1e47defeeadeca0e9a18fa5a9311e735,catanduva,SP,3,3,234.12,78.04,5.00,11.7,0.00
1e483cc5c76fef08d3ca05f9a8af7d01,sao paulo,SP,10,3,171.99,15.64,4.09,7.6,0.00
1e8b33f18b4f7598d87f5cbee2282cc2,sao paulo,SP,123,30,17309.06,123.64,4.28,7.4,4.29
1e8c6a4c538f286aee9573239740a4b4,itatiba,SP,5,5,359.70,71.94,3.80,7.0,0.00
1e9d5a33694bddb76316fd1f54734d20,jaciara,MT,2,2,318.00,159.00,4.50,12.0,0.00
1eade46fba20122dc4aefb379f8c636b,sao paulo,SP,58,8,3635.37,48.47,4.31,11.5,13.33
1f1bb1f0859883505541bdd6606193e5,sao paulo,SP,27,24,16040.84,553.13,4.31,13.8,10.34
1f2eebc0e970fd3c463e4f5d9652687a,sao paulo,SP,1,1,44.99,44.99,5.00,11.0,100.00
1f50f920176fa81dab994f9023523100,sao jose do rio preto,SP,1404,23,106939.21,55.38,3.99,15.1,9.43
1f7dfad2cb384ea4d2d7e1ffbd78c407,sao paulo,SP,1,1,49.00,49.00,1.00,6.0,0.00
1f7fd2a6fcd5a6fa5d8a4dabc72aaae0,venancio aires,RS,3,2,531.80,177.27,5.00,6.7,0.00
1f867308a0ce13133a4e639ff4de0c02,curitiba,PR,7,6,875.10,67.32,4.54,10.0,0.00
1f9ab4708f3056ede07124aad39a2554,tupa,SP,78,5,13602.73,172.19,4.09,14.1,5.06
1fa2d3def6adfa70e58c276bb64fe5bb,sao paulo,SP,1,1,6.90,6.90,1.00,6.0,0.00
1fbe10c70e30765ed1de86d9f7e98409,maua,SP,2,2,98.75,16.46,1.50,7.8,0.00
1fdc574883ef3b33ad41562d93f3a74a,limeira,SP,18,14,4251.00,236.17,4.44,10.8,5.56
1fddcb7b326905d3ad5efe82187db347,sao paulo,SP,1,1,92.00,92.00,1.00,,
1fe5540d7c1c37a595fefbacd5570d9e,paraiba do sul,RJ,20,2,4537.60,181.50,4.28,11.6,4.00
1fe61aa5494bd3ae92a2c13e067c810f,santa cecilia,SC,1,1,537.76,268.88,4.00,7.0,0.00
2009a095de2a2a41626f6c6d7722678d,sao jose do rio preto,SP,8,4,388.89,32.41,3.92,9.2,0.00
2039c5e51785b5dde7cf93ccb3b7be2c,guaira,SP,1,1,159.90,159.90,5.00,8.0,0.00
204b4e07bddef3c9b317f70189135b22,borda da mata,MG,1,1,73.40,73.40,5.00,10.0,0.00
2059c39f76271d4ca3f15b5ffaccc8b8,curitiba,PR,12,2,604.90,50.41,4.50,8.9,0.00
20611af7866c6068fd5ae1f9dbe15c92,porto ferreira,SP,2,2,219.80,109.90,4.50,8.0,0.00
2063dd1b9f568df1c16741ea7d3e6adb,guarapuava,PR,3,3,763.10,254.37,5.00,12.3,0.00
2075d8cd4dd63ff12df0749a5866bb06,curitiba,PR,3,2,184.70,61.57,5.00,4.0,0.00
2078fe5066350e7d220c0ad3a3bbc6c1,arapongas,PR,1,1,29.90,29.90,2.00,,
2089a6d640999f9b9141ac719b2af596,sao carlos,SP,44,25,8830.82,200.70,3.73,19.0,13.64
20a7efa9721046319bdde5d60b6b5365,laguna,SP,3,2,501.20,83.53,5.00,15.0,0.00
20a8b0dc55da94fe74d112082427c84f,itu,SP,7,3,407.40,58.20,4.29,7.7,14.29
20b54c376b794ed028df09a3cd88e8dc,sao caetano do sul,SP,11,8,1342.95,122.09,3.00,20.9,18.18
20cb7c2fde3e5bf10f0bbe7394e1c6a9,andira-pr,PR,32,2,861.90,16.90,3.84,11.5,9.80
20d53aad4fe5ee93a64f8839609d3586,santa rita do sapucai,MG,2,2,51.90,25.95,2.50,39.0,50.00
20d83f3ef0e6925fd74bfd59170babf7,sao paulo,SP,40,48,2903.60,53.77,4.35,8.1,3.70
20f0aeea30bc3b8c4420be8ced4226c0,santa barbara d'oeste,SP,1,1,14.90,14.90,,44.0,100.00
20fd2d2080ed85fa67fad3fcbb2c1813,colombo,PR,1,1,85.90,85.90,1.00,,
2138ccb85b11a4ec1e37afbd1c8eda1f,sao paulo,SP,396,160,12357.03,28.80,3.90,10.7,5.36
213b25e6f54661939f11710a6fddb871,salto,SP,155,81,15379.50,79.28,3.79,14.8,10.82
213fafb0ca06fb3d5886579c2565791b,sete lagoas,MG,3,3,189.70,63.23,2.33,4.0,0.00
2156f2671501a81034d7d07f217609d0,sp,SP,22,12,2981.50,135.52,3.86,14.8,13.64
217f005bb37ff3aeef5b2ae1788e75ba,osasco,SP,3,1,74.97,24.99,3.33,14.0,0.00
218d46b86c1881d022bce9c68a7d4b15,ribeirao preto,SP,388,143,55093.28,129.02,4.15,13.3,8.90
218f991754f360af9c2daa5e0b8e990c,sao paulo,SP,14,4,3554.32,209.08,3.53,12.9,11.76
2199e7fe213c16213bf5d6a7eadc9a5d,registro,SP,25,13,4078.29,131.56,4.29,10.6,3.23
21c62b998a043ebe31161d38f84929fc,fortaleza,CE,4,2,750.49,187.62,4.50,12.5,0.00
21d59342ba150175ca2aa4f8faddeca6,itaquaquecetuba,SP,2,2,259.90,129.95,4.50,8.5,0.00
21e83881401b92b49fb09a16d3852291,uberlandia,MG,14,9,3588.05,239.20,4.33,10.6,0.00
2235cf78d3e2073a88146a9cb60f0dd0,sao paulo,SP,1,1,178.99,178.99,5.00,14.0,0.00
226b05fe067266c59c15dae208213d06,curitiba,PR,10,8,1056.90,96.08,4.18,9.2,0.00
228e4c1a0be164f613d41c24345f9d2c,bandeirantes,PR,5,3,539.70,107.94,5.00,10.8,0.00
229c3efbfb0ea2058de4ccdfbc3d784a,belo horizonte,MG,121,24,15744.00,106.38,3.64,10.4,2.03
22a23e5ac7061fc538cc2a019afaaf16,belo horizonte,MG,1,1,95.00,95.00,3.00,11.0,0.00
22c32ec35d0116ef02c281798a25bf8b,maringa,PR,4,2,119.58,19.93,3.50,9.3,0.00
2305ab43e846518f58dd9d59f3f54e96,sao paulo,SP,3,3,788.89,262.96,3.67,11.3,0.00
232a6014e7b10cba61c6c2b2ea6bb4b0,cafelandia,SP,33,20,3919.87,108.89,4.09,13.1,5.56
23613d49c3ac2bd302259e55c06c050c,porto ferreira,SP,70,24,4293.00,53.66,3.66,13.4,13.75
236585a4ddb5fea9fa40233e2249ed91,caxias do sul,RS,11,3,649.53,59.05,4.09,12.6,9.09
2379bdc3888025689a9deb7b141507d5,mogi mirim,SP,9,8,999.50,111.06,4.33,18.1,33.33
238fac594e170b59c6d228f5a4f4f1d9,dois corregos,SP,29,6,3126.00,104.20,3.97,12.0,13.33
23a0ffca143a15b9b5bbdb7d552f626a,sao pedro,SP,23,12,3718.51,154.94,3.96,10.7,12.50
23c38debaffe4a25a30fdbd9b586a13f,votorantim,SP,41,12,5382.18,117.00,4.30,11.2,15.22
23ca5f678e0b3ea6c630b30fa8bf51ea,sao paulo,SP,6,4,183.00,26.14,5.00,6.7,0.00
23d7c96d4a1160db1c726b248601b25a,capivari,SP,53,40,11766.94,213.94,3.82,12.8,10.91
23ff42c4bf1f8f16cddb19d8b972974a,itau de minas,MG,2,2,174.70,58.23,4.33,12.0,0.00
240b9776d844d37535668549a396af32,niteroi,RJ,36,11,13592.08,377.56,4.28,11.0,5.56
244b04680fdbded0acf5aebd9c92b44a,jundiai,SP,3,3,3477.70,1159.23,1.00,37.5,33.33
244c2f1bff6afe1f2eaf9bfe9b2aed38,mogi das cruzes,SP,23,11,2580.00,95.56,3.81,15.0,14.81
247587846358bb1d2e4c6522020b36fe,sao jose do rio preto,SP,1,1,99.00,99.00,5.00,4.0,0.00
2493dc3f20131696a0ecdb9948051a8d,brasilia,DF,4,3,504.38,126.10,4.75,8.5,0.00
249f0e9905a6e06ad6c6bea7547ab9f6,rio de janeiro,RJ,3,3,347.95,115.98,3.67,5.7,0.00
24a6daf925d9d591870a66660416de31,robeirao preto,SP,2,2,60.00,30.00,4.50,13.0,0.00
24c1de8d9551c0b4fbc53317d53efda8,serra redonda,PB,1,1,355.00,355.00,5.00,12.0,0.00
2528513dd95219a6013d4d05176e391a,osasco,SP,161,84,32689.10,195.74,3.95,10.1,5.39
2528744c5ef5d955adc318720a94d2e7,jundiai,SP,5,3,6245.00,1249.00,2.40,9.8,0.00
252e76235acb79183cfca6e34f13337d,campinas,SP,3,4,261.20,65.30,3.75,14.3,0.00
253c025bab43881055aeecde5e2d8b77,curitiba,PR,2,1,94.82,47.41,4.50,16.0,50.00
253f95b3a0e6983ae18aed49fbc2b845,sao paulo,SP,5,2,799.50,159.90,4.40,9.0,0.00
257e61d3251fb5efb9daadddbc2cf7ca,apucarana,PR,12,12,7729.00,644.08,4.75,7.7,0.00
258447aad3f7b01e2643c89f64dc5647,cianorte,PR,1,1,51.90,51.90,5.00,7.0,0.00
259f7b5e6e482c230e5bfaa670b6bb8f,poa,SP,138,24,8526.04,51.67,4.21,8.1,1.82
25be943a321c8938947bdaabca979a90,sao bernardo do campo,SP,5,2,769.00,153.80,3.00,2.7,0.00
25c5c91f63607446a97b143d2d535d31,itauna,MG,158,18,54679.22,203.27,3.72,13.6,5.95
25cf099de44674fde97473224f9d59ab,cotia,SP,50,30,1654.36,33.09,4.33,8.9,4.00
25debeafbce801fdd479539350185eee,igaracu do tiete,SP,6,3,302.84,43.26,2.43,14.2,0.00
25e47381a6c510ddeb36084e33b89f0c,praia grande,SP,16,11,1289.60,75.86,4.06,9.1,0.00
25e6ffe976bd75618accfe16cefcbd0d,sao paulo,SP,108,54,11691.61,99.93,4.38,9.4,5.13
262237171f48e85819065498cac80d7b,brusque,SC,4,1,599.00,59.90,4.30,8.3,0.00
2646baaf662d4d92ac48f047e35db92d,sao paulo,SP,15,10,1263.05,70.17,4.56,5.1,11.11
26562f211dd1364af2a8596dc945e8ae,sao bernardo do campo,SP,2,2,99.00,49.50,5.00,2.0,0.00
265fdc289dffa9f1ad801c74f7d0de47,jaci,SP,1,1,495.00,495.00,5.00,7.0,0.00
26785a546900236d66f2e4197c211158,sao paulo,SP,15,12,1019.20,67.95,4.67,5.4,0.00
269c5fc9fcadee614364c3620c30a1f9,guarulhos,SP,3,2,209.60,34.93,5.00,4.0,33.33
269cff2d3c8d205c11f37a52402ea93b,catanduva,SP,4,3,1281.59,256.32,4.40,6.8,0.00
26af45f5dfd967225a832838aa4e24a3,curitiba,PR,10,7,573.10,52.10,4.18,8.6,0.00
26b482dccfa29bd2e40703ba45523702,santa barbara d´oeste,SP,3,3,344.78,86.20,5.00,3.3,0.00
26bad72add1f86e08a776ce4ffdaf1ca,pedregulho,SP,7,5,622.00,88.86,4.43,10.6,0.00
26d6bbee02420494d471c9f6436929c0,curitiba,PR,12,10,434.51,33.42,4.69,7.5,0.00
26d8a1c7c75d513045798992ead43aa2,apucarana,PR,36,21,8244.12,216.95,4.24,12.0,7.89
26e13b6ff5b641b329e5524241ee2c93,franca,SP,4,4,119.70,29.93,4.00,6.0,0.00
26e2c91ef821e1ff8985f408788fe35b,ibitinga,SP,12,10,1649.40,117.81,3.00,24.5,35.71
26e2e5033827d2ba53929f43e03d8ffe,sao paulo,SP,1,1,139.49,139.49,5.00,5.0,0.00
26f6b7ab07be3e9e69ce82a6552efc19,rio de janeiro,RJ,2,2,54.80,27.40,3.00,10.5,50.00
270297ead4c65a6cd2593960d2af6b21,sao paulo,SP,18,12,9422.40,471.12,3.74,14.0,0.00
270572bb714b00531be85e16e1550f26,maua,SP,1,1,96.99,96.99,5.00,11.0,0.00
2709af9587499e95e803a6498a5a56e9,sao paulo,SP,26,15,1279.56,27.22,2.57,11.9,48.94
270d3ef21830ad0ecf3a6c53d08a533a,carapicuiba,SP,6,3,509.00,28.28,2.22,10.9,0.00
271b8923c6a549e02d3c9fd1f8c0422b,praia grande,SP,1,1,105.19,105.19,4.00,14.0,100.00
271c58a1d139c45eaf3316107c6d3a3b,sao paulo,SP,29,6,3897.52,134.40,4.07,12.7,6.90
272f092de69afedd4d2969440b37f18f,sao paulo,SP,26,25,1935.33,48.38,3.99,8.9,0.00
2745f798279e0ed033addcc1474776d7,sao paulo,SP,32,13,3668.53,114.64,3.97,12.9,9.38
276677b5d08786d5dce7c2149dcce48b,belo horizonte,MG,33,18,3522.00,74.94,3.81,10.7,6.38
278b6e0b20c4f61fefaa0577943d7a35,itajai,SC,1,1,1078.00,539.00,1.00,,
27a56ff04b34c2ba34ce6ba4d3b9d616,campinas,SP,8,7,349.29,43.66,4.13,12.3,12.50
282c7480173bb9c01dd41cc739fec010,sao paulo,SP,5,4,4274.20,534.28,4.43,13.1,12.50
282f23a9769b2690c5dda22e316f9941,belo horizonte,MG,99,41,6505.08,59.14,4.30,10.7,4.55
28405831a29823802aa22c084cfd0649,sao paulo,SP,7,1,245.00,35.00,4.29,6.5,0.00
28872dc528e978a639754bc8c2ce5a4c,caxias do sul,RS,1,1,1009.90,1009.90,5.00,4.0,0.00
289cdb325fb7e7f891c38608bf9e0962,belo horizonte,SP,110,25,13544.95,107.50,4.58,6.2,1.59
28a26ebce31d5918b181ede016fd693b,belo horizonte,MG,1,1,29.90,29.90,5.00,11.0,0.00
28c7d8743fbc8679f484868cc0fcaefb,itaporanga,SP,3,2,201.50,67.17,5.00,13.0,0.00
28d162ab86bb49d719c32f0ee6186eaa,ribeirao preto,SP,1,1,109.99,109.99,4.00,16.0,0.00
28ea411b354f14b1a494be4e79f0ce02,sao paulo,SP,6,6,820.00,136.67,4.67,8.3,16.67
28f10b1c5e5abb9d4857745bede6147c,sao paulo,SP,28,4,835.00,29.82,4.00,7.2,21.43
28fb0829fd777877cdc350d25cb5bd5b,sao jose do rio pret,SP,4,2,499.60,124.90,3.75,14.0,0.00
293dee954235e4e4e43f129313625ebe,brasilia,DF,8,6,1778.92,222.37,5.00,14.1,0.00
2953ce3a88f5e3c3b696d77fc9e4c8eb,sao paulo,SP,14,7,470.00,31.33,4.67,7.5,26.67
296729ffb9b684050dd24836dac4494a,curitiba,SP,2,2,114.00,57.00,5.00,7.0,0.00
297d5eccd19fa9a83b2630071ff105e4,curitiba,PR,8,3,834.97,104.37,5.00,6.5,0.00
299c89a525fee36c567f4fe72f038100,varzea alegre,CE,2,2,658.00,329.00,2.00,9.0,0.00
29c322e3f09f886f8bacbe91dfbd979e,santa maria,RS,1,2,48.98,24.49,5.00,6.0,0.00
29e6e05b65f93bc224c644319dc52ecf,juiz de fora,MG,4,3,475.60,118.90,4.75,6.3,0.00
29fe9f200d3fa0c668d2aa1ec7e08dfb,balneario camboriu,SC,5,4,400.00,80.00,4.00,10.4,0.00
2a1348e9addc1af5aaa619b1a3679d6b,belo horizonte,MG,52,34,2843.00,51.69,3.00,26.8,27.27
2a167ca73899c85001a837d8fb4962f6,sao paulo,SP,2,2,4097.00,1365.67,4.33,7.0,0.00
2a261b5b644fa05f4f2700eb93544f2c,porto ferreira,SP,51,21,5355.00,65.30,3.35,14.0,21.95
2a50b7ee5aebecc6fd0ff9784a4747d6,brasilia,DF,1,1,199.80,99.90,1.00,39.0,100.00
2a5b78b41cd05baeac8df54c6606b92c,formiga,MG,49,23,19025.36,317.09,4.08,8.9,1.67
2a61c271b1ac763450d846849783e922,santo andre,SP,18,6,1516.76,65.95,3.65,19.8,17.39
